regulation_id,threshold_id,requirement_id,metric,operator,value,value_upper,unit,condition_context,consequence,threshold_type
APS-112,APS-112-THR-103,APS-112-REQ-103,supervisory_haircut_sovereign_grade1_leq1yr,==,0.5,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",ADI must apply 0.5% haircut to sovereign debt securities rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-104,APS-112-REQ-103,supervisory_haircut_sovereign_grade1_1to3yr,==,2.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",ADI must apply 2% haircut to sovereign debt securities rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-105,APS-112-REQ-103,supervisory_haircut_sovereign_grade1_3to5yr,==,4.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",ADI must apply 4% haircut to sovereign debt securities rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-106,APS-112-REQ-103,supervisory_haircut_sovereign_grade1_5to10yr,==,6.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">5 years, <=10 years""}",ADI must apply 6% haircut to sovereign debt securities rated grade 1 with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-107,APS-112-REQ-103,supervisory_haircut_sovereign_grade1_gt10yr,==,12.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">10 years""}",ADI must apply 12% haircut to sovereign debt securities rated grade 1 with residual maturity >10 years,informational
APS-112,APS-112-THR-108,APS-112-REQ-103,supervisory_haircut_other_issuer_grade1_leq1yr,==,1.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",ADI must apply 1% haircut to other issuer debt securities rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-109,APS-112-REQ-103,supervisory_haircut_other_issuer_grade1_1to3yr,==,3.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",ADI must apply 3% haircut to other issuer debt securities rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-110,APS-112-REQ-103,supervisory_haircut_other_issuer_grade1_3to5yr,==,6.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",ADI must apply 6% haircut to other issuer debt securities rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-111,APS-112-REQ-103,supervisory_haircut_other_issuer_grade1_5to10yr,==,12.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">5 years, <=10 years""}",ADI must apply 12% haircut to other issuer debt securities rated grade 1 with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-112,APS-112-REQ-103,supervisory_haircut_other_issuer_grade1_gt10yr,==,20.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">10 years""}",ADI must apply 20% haircut to other issuer debt securities rated grade 1 with residual maturity >10 years,informational
APS-112,APS-112-THR-113,APS-112-REQ-103,supervisory_haircut_securitisation_grade1_leq1yr,==,2.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",ADI must apply 2% haircut to securitisation exposures rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-114,APS-112-REQ-103,supervisory_haircut_securitisation_grade1_1to3yr,==,8.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",ADI must apply 8% haircut to securitisation exposures rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-115,APS-112-REQ-103,supervisory_haircut_securitisation_grade1_3to5yr,==,16.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",ADI must apply 16% haircut to securitisation exposures rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-116,APS-112-REQ-103,supervisory_haircut_sovereign_grade23_leq1yr,==,1.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""2-3"", ""residual_maturity"": ""<=1 year""}",ADI must apply 1% haircut to sovereign debt securities rated grade 2-3 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-117,APS-112-REQ-103,supervisory_haircut_sovereign_grade23_1to3yr,==,4.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""2-3"", ""residual_maturity"": "">1 year, <=3 years""}",ADI must apply 4% haircut to sovereign debt securities rated grade 2-3 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-118,APS-112-REQ-103,supervisory_haircut_sovereign_grade23_3to5yr,==,6.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""2-3"", ""residual_maturity"": "">3 years, <=5 years""}",ADI must apply 6% haircut to sovereign debt securities rated grade 2-3 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-119,APS-112-REQ-103,supervisory_haircut_sovereign_grade23_5to10yr,==,12.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""2-3"", ""residual_maturity"": "">5 years, <=10 years""}",ADI must apply 12% haircut to sovereign debt securities rated grade 2-3 with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-120,APS-112-REQ-103,supervisory_haircut_sovereign_grade23_gt10yr,==,20.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""2-3"", ""residual_maturity"": "">10 years""}",ADI must apply 20% haircut to sovereign debt securities rated grade 2-3 with residual maturity >10 years,informational
APS-112,APS-112-THR-121,APS-112-REQ-103,supervisory_haircut_other_issuer_grade23_leq1yr,==,2.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""2-3 and unrated bank"", ""residual_maturity"": ""<=1 year""}",ADI must apply 2% haircut to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity up to 1 year,informational
APS-112,APS-112-THR-122,APS-112-REQ-103,supervisory_haircut_other_issuer_grade23_1to3yr,==,3.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""2-3 and unrated bank"", ""residual_maturity"": "">1 year, <=3 years""}",ADI must apply 3% haircut to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-123,APS-112-REQ-103,supervisory_haircut_other_issuer_grade23_3to5yr,==,6.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""2-3 and unrated bank"", ""residual_maturity"": "">3 years, <=5 years""}",ADI must apply 6% haircut to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-124,APS-112-REQ-103,supervisory_haircut_other_issuer_grade23_5to10yr,==,12.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""2-3 and unrated bank"", ""residual_maturity"": "">5 years, <=10 years""}",ADI must apply 12% haircut to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-125,APS-112-REQ-103,supervisory_haircut_other_issuer_grade23_gt10yr,==,20.0,,percent,"{""collateral_type"": ""other_issuer"", ""credit_rating_grade"": ""2-3 and unrated bank"", ""residual_maturity"": "">10 years""}",ADI must apply 20% haircut to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >10 years,informational
APS-112,APS-112-THR-126,APS-112-REQ-103,supervisory_haircut_sovereign_grade4_all,==,15.0,,percent,"{""collateral_type"": ""sovereign"", ""credit_rating_grade"": ""4 (long-term)"", ""residual_maturity"": ""all""}",ADI must apply 15% haircut to sovereign debt securities rated grade 4 (long-term) for all maturities,informational
APS-112,APS-112-THR-127,APS-112-REQ-103,supervisory_haircut_main_index_equities,==,20.0,,percent,"{""collateral_type"": ""main_index_equities_including_convertible_bonds_and_gold""}",ADI must apply 20% haircut to main index equities (including convertible bonds) and gold,informational
APS-112,APS-112-THR-128,APS-112-REQ-103,supervisory_haircut_other_equities,==,30.0,,percent,"{""collateral_type"": ""other_equities_and_convertible_bonds_listed_on_recognised_exchange""}",ADI must apply 30% haircut to other equities and convertible bonds listed on a recognised exchange,informational
APS-112,APS-112-THR-129,APS-112-REQ-103,supervisory_haircut_posted_collateral_not_eligible,==,30.0,,percent,"{""collateral_type"": ""securities_posted_as_collateral_but_not_eligible_financial_collateral""}",ADI must apply 30% haircut to securities posted as collateral but not eligible financial collateral,informational
APS-112,APS-112-THR-130,APS-112-REQ-103,supervisory_haircut_cash,==,0.0,,percent,"{""collateral_type"": ""cash"", ""note"": ""Only eligible cash collateral as per paragraph 14(a)""}",ADI must apply 0% haircut to eligible cash collateral,informational
APS-112,APS-112-THR-131,APS-112-REQ-103,supervisory_haircut_eligible_netting_set_securities,==,0.0,,percent,"{""collateral_type"": ""securities_in_eligible_netting_set_transactions"", ""condition"": ""transactions_satisfy_paragraphs_19_and_20_and_all_transactions_in_netting_set_satisfy_criteria""}",ADI must apply 0% haircut to securities forming part of posted or received collateral for transactions satisfying paragraphs 19 and 20 criteria where all netting set transactions satisfy those criteria,informational
APS-112,APS-112-THR-132,APS-112-REQ-104,currency_risk_haircut,==,8.0,,percent,"{""condition"": ""exposure_and_collateral_denominated_in_different_currencies""}",ADI must apply 8% haircut for currency risk where exposure and collateral are in different currencies,informational
APS-112,APS-112-THR-133,APS-112-REQ-104,currency_risk_haircut_same_currency,==,0.0,,percent,"{""condition"": ""exposure_and_collateral_denominated_in_same_currency""}",ADI must apply 0% haircut for currency risk where exposure and collateral are in the same currency,informational
APS-112,APS-112-THR-134,APS-112-REQ-105,minimum_holding_period_SFT,>=,5.0,,business_days,"{""transaction_type"": ""SFT"", ""condition"": ""daily_remargining""}",ADI must apply a minimum holding period of 5 business days to SFTs with daily remargining,minimum
APS-112,APS-112-THR-135,APS-112-REQ-105,minimum_holding_period_other_capital_market,>=,10.0,,business_days,"{""transaction_type"": ""other_capital_market_transactions"", ""condition"": ""daily_remargining""}",ADI must apply a minimum holding period of 10 business days to other capital market transactions with daily remargining,minimum
APS-112,APS-112-THR-136,APS-112-REQ-105,minimum_holding_period_secured_lending,>=,20.0,,business_days,"{""transaction_type"": ""secured_lending"", ""condition"": ""daily_revaluation""}",ADI must apply a minimum holding period of 20 business days to secured lending with daily revaluation,minimum
APS-112,APS-112-THR-137,APS-112-REQ-106,netting_set_trade_count_trigger,>=,5000.0,,trades,"{""condition"": ""number_of_trades_in_netting_set_exceeds_5000_at_any_point_during_quarter""}",ADI must set minimum holding period to 20 business days for the following quarter,trigger
APS-112,APS-112-THR-138,APS-112-REQ-106,minimum_holding_period_large_netting_set,>=,20.0,,business_days,"{""condition"": ""netting_set_exceeds_5000_trades_at_any_point_in_quarter""}",ADI must apply minimum holding period of 20 business days for the following quarter,minimum
APS-112,APS-112-THR-139,APS-112-REQ-107,minimum_holding_period_illiquid_collateral,>=,20.0,,business_days,"{""condition"": ""netting_set_contains_illiquid_collateral_or_OTC_derivative_not_easily_replaced""}",ADI must apply minimum holding period of 20 business days for netting sets with illiquid collateral or hard-to-replace OTC derivatives,minimum
APS-112,APS-112-THR-140,APS-112-REQ-108,margin_call_disputes_trigger,>=,2.0,,disputes,"{""period"": ""previous_two_quarters"", ""condition"": ""disputes_lasted_longer_than_applicable_minimum_holding_period""}",ADI must use a minimum holding period at least double the supervisory floor for that netting set for the subsequent two quarters,trigger
APS-112,APS-112-THR-141,APS-112-REQ-126,guarantor_credit_rating_grade_securitisation_current,<=,3.0,,credit_rating_grade,"{""exposure_type"": ""securitisation"", ""condition"": ""at_time_of_recognition""}",Guarantor must have a credit rating grade of three or better to be eligible for securitisation exposures,maximum
APS-112,APS-112-THR-142,APS-112-REQ-126,guarantor_credit_rating_grade_securitisation_at_time_of_provision,<=,2.0,,credit_rating_grade,"{""exposure_type"": ""securitisation"", ""condition"": ""at_time_credit_protection_was_provided""}",Guarantor must have been externally rated two or better at the time the credit protection was provided to be eligible for securitisation exposures,maximum
APS-112,APS-112-THR-101,APS-112-REQ-101,currency_mismatch_haircut_guarantee,==,8.0,,percent,"{""instrument"": ""guarantee"", ""condition"": ""currency_mismatch"", ""holding_period"": ""10 business days"", ""marking"": ""daily marking-to-market""}",The protected amount G_a must be reduced by applying the 8% haircut to the nominal guarantee amount,minimum
APS-112,APS-112-THR-102,APS-112-REQ-102,guarantee_original_maturity,>=,12.0,,months,"{""instrument"": ""guarantee"", ""condition"": ""maturity_mismatch""}",Guarantee may only be recognised as eligible CRM if original maturity is at least 12 months,minimum
APS-112,APS-112-THR-103,APS-112-REQ-102,guarantee_residual_maturity,>=,3.0,,months,"{""instrument"": ""guarantee"", ""condition"": ""maturity_mismatch""}",Guarantee may only be recognised as eligible CRM if residual maturity is at least 3 months,minimum
APS-112,APS-112-THR-104,APS-112-REQ-108,recognised_credit_protection_restructuring_excluded,<=,60.0,,percent,"{""instrument"": ""credit_derivative"", ""condition"": ""restructuring_excluded_from_contract"", ""other_requirements_met"": true}",ADI may only recognise 60% of the lesser of the credit protection amount and the underlying exposure amount,maximum
APS-112,APS-112-THR-105,APS-112-REQ-111,currency_mismatch_haircut_credit_derivative,==,8.0,,percent,"{""instrument"": ""credit_derivative"", ""condition"": ""currency_mismatch"", ""holding_period"": ""10 business days"", ""marking"": ""daily marking-to-market""}",The protected amount G_a must be reduced by applying the 8% haircut to the nominal credit derivative amount,minimum
APS-112,APS-112-THR-106,APS-112-REQ-112,credit_derivative_original_maturity,>=,12.0,,months,"{""instrument"": ""credit_derivative"", ""condition"": ""maturity_mismatch""}",Credit derivative may only be recognised as eligible CRM if original maturity is at least 12 months,minimum
APS-112,APS-112-THR-107,APS-112-REQ-112,credit_derivative_residual_maturity,>=,3.0,,months,"{""instrument"": ""credit_derivative"", ""condition"": ""maturity_mismatch""}",Credit derivative may only be recognised as eligible CRM if residual maturity is at least 3 months,minimum
APS-112,APS-112-THR-108,APS-112-REQ-115,credit_risk_assumption_sold_protection,==,100.0,,percent,"{""instrument"": ""credit_derivative"", ""role"": ""protection_seller""}",ADI must assume 100% of credit risk is purchased for capital adequacy purposes regardless of specified credit events,minimum
APS-112,APS-112-THR-109,APS-112-REQ-117,aggregated_risk_weight_first_to_default_basket,<=,1250.0,,percent,"{""instrument"": ""credit_derivative"", ""type"": ""first_to_default_basket""}","Risk weights of basket assets aggregated up to 1250% cap, multiplied by nominal protection amount to obtain RWA",maximum
APS-220,APS-220-THR-001,APS-220-REQ-035,days_past_due_classification,>=,30.0,,days,"{""classification_trigger"": ""30-day past-due bucket"", ""purpose"": ""prudential classification of exposures""}",ADI must classify the exposure in the 30-day past-due category for prudential reporting purposes,trigger
APS-220,APS-220-THR-002,APS-220-REQ-035,days_past_due_classification,>=,60.0,,days,"{""classification_trigger"": ""60-day past-due bucket"", ""purpose"": ""prudential classification of exposures""}",ADI must classify the exposure in the 60-day past-due category for prudential reporting purposes,trigger
APS-220,APS-220-THR-003,APS-220-REQ-035,days_past_due_classification,>=,90.0,,days,"{""classification_trigger"": ""90-day past-due bucket"", ""purpose"": ""prudential classification of exposures""}",ADI must classify the exposure in the 90-day past-due category for prudential reporting purposes,trigger
APS-220,APS-220-THR-004,APS-220-REQ-057,days_past_due,>=,90.0,,days,"{""loan_type"": ""all"", ""additional_condition"": ""total amount unpaid outside contractual arrangements is equivalent to at least 90 days worth of contractual payments"", ""applies_to"": ""exposures subject to a regular repayment schedule""}",Exposure is classified as non-performing (default); ADI must treat the borrower as in default,trigger
APS-220,APS-220-THR-005,APS-220-REQ-038,continuous_repayment_period_for_reclassification,>=,90.0,,days,"{""exposure_type"": ""non-performing (non-restructured)"", ""condition"": ""borrower has no exposure 90+ days past-due and borrower situation has improved""}",ADI may reclassify the exposure from non-performing to performing if all other criteria in paragraph 94 are also met,minimum
APS-220,APS-220-THR-006,APS-220-REQ-038,probation_period_for_reclassification,>=,6.0,,months,"{""exposure_type"": ""restructured non-performing"", ""condition"": ""repayments made as per revised contractual terms in a timely manner over the probation period""}",ADI may reclassify a restructured non-performing exposure to performing if all other criteria in paragraph 94 are also met,minimum
APS-220,APS-220-THR-007,APS-220-REQ-040,probation_period_exit_restructured,>=,6.0,,months,"{""exposure_type"": ""restructured"", ""condition"": ""all payments made in a timely manner as per revised contractual terms and borrower has resolved financial difficulty""}",ADI may exit the restructured exposure category once both exit criteria in paragraph 102 are met,minimum
APS-220,APS-220-THR-008,APS-220-REQ-050,property_marketing_period_standard,<=,12.0,,months,"{""property_type"": ""standard residential or commercial property"", ""purpose"": ""fair value determination of property security""}",ADI must assume a marketing period of up to 12 months when determining the fair value of standard property security,maximum
APS-220,APS-220-THR-009,APS-220-REQ-050,property_marketing_period_specialised,<=,24.0,,months,"{""property_type"": ""specialised or unusual properties"", ""condition"": ""professional valuers advise that a longer period is appropriate""}",ADI may adopt a marketing period of up to 24 months for specialised or unusual properties when professional valuers advise this is appropriate,maximum
APS-220,APS-220-THR-010,APS-220-REQ-052,prescribed_provision_category_one,==,0.0,,percent,"{""category"": ""Category One"", ""description"": ""Well-secured exposures: first mortgage residential with 100% LMI, or LVR net of LMI <= 80% (valuation not older than 12 months), or qualifying second mortgage"", ""days_past_due"": ""any""}",No prescribed provisions are mandated for Category One exposures,informational
APS-220,APS-220-THR-011,APS-220-REQ-054,prescribed_provision_category_two,>=,5.0,,percent,"{""category"": ""Category Two"", ""description"": ""First mortgage residential, LVR net of LMI > 80% and <= 100%, valuation not older than 12 months"", ""days_past_due_min"": 90, ""days_past_due_max"": 181, ""term_of_payments_past_due"": ""90 days and less than 182 days""}",Minimum prescribed provision of 5% of balance outstanding applies,minimum
APS-220,APS-220-THR-012,APS-220-REQ-054,prescribed_provision_category_two,>=,10.0,,percent,"{""category"": ""Category Two"", ""description"": ""First mortgage residential, LVR net of LMI > 80% and <= 100%, valuation not older than 12 months"", ""days_past_due_min"": 182, ""days_past_due_max"": 272, ""term_of_payments_past_due"": ""182 days and less than 273 days""}",Minimum prescribed provision of 10% of balance outstanding applies,minimum
APS-220,APS-220-THR-013,APS-220-REQ-054,prescribed_provision_category_two,>=,15.0,,percent,"{""category"": ""Category Two"", ""description"": ""First mortgage residential, LVR net of LMI > 80% and <= 100%, valuation not older than 12 months"", ""days_past_due_min"": 273, ""days_past_due_max"": 364, ""term_of_payments_past_due"": ""273 days and less than 365 days""}",Minimum prescribed provision of 15% of balance outstanding applies,minimum
APS-220,APS-220-THR-014,APS-220-REQ-054,prescribed_provision_category_two,>=,20.0,,percent,"{""category"": ""Category Two"", ""description"": ""First mortgage residential, LVR net of LMI > 80% and <= 100%, valuation not older than 12 months"", ""days_past_due_min"": 365, ""term_of_payments_past_due"": ""365 days and over""}",Minimum prescribed provision of 20% of balance outstanding applies,minimum
APS-220,APS-220-THR-015,APS-220-REQ-055,prescribed_provision_category_three,>=,40.0,,percent,"{""category"": ""Category Three"", ""description"": ""Personal and commercial loans (secured and unsecured), and residential mortgages with LVR net of LMI > 100%"", ""days_past_due_min"": 90, ""days_past_due_max"": 181, ""term_of_payments_past_due"": ""90 days and less than 182 days""}",Minimum prescribed provision of 40% of balance outstanding applies,minimum
APS-220,APS-220-THR-016,APS-220-REQ-055,prescribed_provision_category_three,>=,60.0,,percent,"{""category"": ""Category Three"", ""description"": ""Personal and commercial loans (secured and unsecured), and residential mortgages with LVR net of LMI > 100%"", ""days_past_due_min"": 182, ""days_past_due_max"": 272, ""term_of_payments_past_due"": ""182 days and less than 273 days""}",Minimum prescribed provision of 60% of balance outstanding applies,minimum
APS-220,APS-220-THR-017,APS-220-REQ-055,prescribed_provision_category_three,>=,80.0,,percent,"{""category"": ""Category Three"", ""description"": ""Personal and commercial loans (secured and unsecured), and residential mortgages with LVR net of LMI > 100%"", ""days_past_due_min"": 273, ""days_past_due_max"": 364, ""term_of_payments_past_due"": ""273 days and less than 365 days""}",Minimum prescribed provision of 80% of balance outstanding applies,minimum
APS-220,APS-220-THR-018,APS-220-REQ-055,prescribed_provision_category_three,>=,100.0,,percent,"{""category"": ""Category Three"", ""description"": ""Personal and commercial loans (secured and unsecured), and residential mortgages with LVR net of LMI > 100%"", ""days_past_due_min"": 365, ""term_of_payments_past_due"": ""365 days and over""}",Minimum prescribed provision of 100% of balance outstanding applies,minimum
APS-220,APS-220-THR-019,APS-220-REQ-056,prescribed_provision_category_four,>=,40.0,,percent,"{""category"": ""Category Four"", ""description"": ""Overdrawn savings accounts and revolving exposures (credit cards, overdrafts, lines of credit)"", ""period_of_irregularity_min_days"": 14, ""period_of_irregularity_max_days"": 89, ""period_of_irregularity"": ""14 days and less than 90 days""}",Minimum prescribed provision of 40% of balance outstanding applies,minimum
APS-220,APS-220-THR-020,APS-220-REQ-056,prescribed_provision_category_four,>=,75.0,,percent,"{""category"": ""Category Four"", ""description"": ""Overdrawn savings accounts and revolving exposures (credit cards, overdrafts, lines of credit)"", ""period_of_irregularity_min_days"": 90, ""period_of_irregularity_max_days"": 181, ""period_of_irregularity"": ""90 days and less than 182 days""}",Minimum prescribed provision of 75% of balance outstanding applies,minimum
APS-220,APS-220-THR-021,APS-220-REQ-056,prescribed_provision_category_four,>=,100.0,,percent,"{""category"": ""Category Four"", ""description"": ""Overdrawn savings accounts and revolving exposures (credit cards, overdrafts, lines of credit)"", ""period_of_irregularity_min_days"": 182, ""period_of_irregularity"": ""182 days and over""}",Minimum prescribed provision of 100% of balance outstanding applies,minimum
APS-220,APS-220-THR-022,APS-220-REQ-052,LVR_net_of_LMI_category_one_first_mortgage,<=,80.0,,percent,"{""category"": ""Category One"", ""loan_type"": ""residential_secured"", ""mortgage_type"": ""registered first mortgage"", ""condition"": ""exposure is 90 days or more worth of payments past-due and valuation is not older than 12 months""}",Exposure qualifies as Category One (well-secured); no prescribed provisions mandated,informational
APS-220,APS-220-THR-023,APS-220-REQ-054,LVR_net_of_LMI_category_two,between,80.0,100.0,percent,"{""category"": ""Category Two"", ""loan_type"": ""residential_secured"", ""mortgage_type"": ""registered first mortgage"", ""condition"": ""loan is 90 days or more worth of payments past-due and valuation is not older than 12 months"", ""note"": ""greater than 80% but no more than 100%""}",Exposure classified as Category Two; minimum provision percentages from Table 1 apply based on term of payments past-due,informational
APS-220,APS-220-THR-024,APS-220-REQ-055,LVR_net_of_LMI_category_three_residential,>=,100.0,,percent,"{""category"": ""Category Three"", ""loan_type"": ""residential_secured"", ""condition"": ""residential mortgage loans where LVR net of LMI exceeds 100%""}",Exposure classified as Category Three; minimum provision percentages from Table 2 apply based on term of payments past-due,informational
APS-220,APS-220-THR-025,APS-220-REQ-055,category_three_security_adjustment_LVR,>=,70.0,,percent,"{""category"": ""Category Three"", ""loan_type"": ""residential_secured"", ""condition"": ""exposure secured by mortgage over residential property, 90+ days past-due, valuation not older than 12 months"", ""adjustment"": ""minimum provision percentage applied to outstanding balance less LMI minus 70% of security value""}",Provision may be adjusted to reflect part of the fair value of security; minimum provision percentage applied to the difference between outstanding balance less LMI and 70% of security value,informational
APS-220,APS-220-THR-026,APS-220-REQ-048,valuation_panel_review_frequency,>=,1.0,,per_year,"{""condition"": ""ADI relies on a panel of approved valuation professionals""}",The panel of approved valuation professionals must be reviewed at least annually,minimum
